753 chartevents.77 (u'denial',)
754 chartevents.77 (u'depressed',)
755 chartevents.77 (u'hallucinations',)
756 chartevents.77 (u'hostile',)
757 chartevents.77 (u'inappropriate',)
758 chartevents.77 (u'irritable',)
759 chartevents.77 (u'labile',)
760 chartevents.77 (u'other/remarks',)
761 chartevents.77 (u'questioning',)
762 chartevents.77 (u'restless',)
763 chartevents.77 (u'sedated',)
764 chartevents.77 (u'sleeping',)
765 chartevents.77 (u'talkative',)
766 chartevents.77 (u'uncomfortable',)
767 chartevents.77 (u'uncooperative',)
768 chartevents.77 (u'unresponsive',)
769 chartevents.77 (u'withdrawn',)
770 labevents.50812 (u'', u'intubated')
771 labevents.50812 (u'', u'not intubated')
772 labevents.50817 (u'',)
773 chartevents.1125 (u'ccu',)
774 chartevents.1125 (u'csicu',)
775 chartevents.1125 (u'csru',)
776 chartevents.1125 (u'micu',)
777 chartevents.1125 (u'msicu',)
778 chartevents.1125 (u'nsicu',)
779 chartevents.827 
780 chartevents.925 (u'"',)
781 chartevents.925 (u'a',)
782 chartevents.925 (u'd',)
783 chartevents.925 (u'm',)
784 chartevents.925 (u'n',)
785 chartevents.925 (u's',)
786 chartevents.925 (u'w',)
787 chartevents.925 (u'y',)
788 chartevents.786 
789 chartevents.187 (u'fam talked to md',)
790 chartevents.187 (u'fam talked to rn',)
791 chartevents.187 (u'family called',)
792 chartevents.187 (u'family conferenc',)
793 chartevents.187 (u'family visited',)
794 chartevents.187 (u'other/remarks',)
795 chartevents.187 (u'socserv involved',)
796 chartevents.815 
797 chartevents.824 
798 chartevents.825 
799 labevents.51233 (u'', u'1+')
800 labevents.51233 (u'', u'2')
801 labevents.51233 (u'', u'2+')
802 labevents.51233 (u'', u'3+')
803 labevents.51233 (u'', u'normal')
804 labevents.51233 (u'', u'occasional')
805 outputevents.40055 
806 chartevents.1337 (u'agitated',)
807 chartevents.1337 (u'calm/cooperative',)
808 chartevents.1337 (u'danger agitation',)
809 chartevents.1337 (u'sedated',)
810 chartevents.1337 (u'unarousable',)
811 chartevents.1337 (u'very agitated',)
812 chartevents.1337 (u'very sedated',)
813 chartevents.1087 (u'change in vitals',)
814 chartevents.1087 (u'grimace scale',)
815 chartevents.1087 (u'non-verbal cues',)
816 chartevents.1087 (u'other',)
817 chartevents.1087 (u'pt verbalized',)
818 labevents.51246 (u'', u'1+')
819 labevents.51246 (u'', u'2+')
820 labevents.51246 (u'', u'3+')
821 labevents.51246 (u'', u'normal')
822 labevents.51246 (u'', u'occasional')
823 labevents.51137 (u'', u'1')
824 labevents.51137 (u'', u'1+')
825 labevents.51137 (u'', u'2+')
826 labevents.51137 (u'', u'3+')
827 labevents.51137 (u'', u'normal')
828 labevents.51137 (u'', u'occasional')
829 labevents.51252 (u'', u'1+')
830 labevents.51252 (u'', u'2+')
831 labevents.51252 (u'', u'3+')
832 labevents.51252 (u'', u'normal')
833 labevents.51252 (u'', u'occasional')
834 chartevents.621 (u'4 point rest.',)
835 chartevents.621 (u'both arms',)
836 chartevents.621 (u'both arms+l leg',)
837 chartevents.621 (u'both arms+r leg',)
838 chartevents.621 (u'both legs',)
839 chartevents.621 (u'l arm + l leg',)
840 chartevents.621 (u'l arm + r leg',)
841 chartevents.621 (u'left arm',)
842 chartevents.621 (u'left leg',)
843 chartevents.621 (u'none',)
844 chartevents.621 (u'other/remarks',)
845 chartevents.621 (u'r arm + l leg',)
846 chartevents.621 (u'r arm + r leg',)
847 chartevents.621 (u'right arm',)
848 chartevents.621 (u'right leg',)
849 chartevents.621 (u'waist only',)
850 chartevents.621 (u'waist+both arms',)
851 chartevents.621 (u'waist+both legs',)
852 chartevents.621 (u'waist+left arm',)
853 chartevents.621 (u'waist+right arm',)
854 chartevents.621 (u'waist+right leg',)
855 chartevents.154 (u'clear liquid',)
856 chartevents.154 (u'diabetic',)
857 chartevents.154 (u'full liquid',)
858 chartevents.154 (u'house',)
859 chartevents.154 (u'lipids',)
860 chartevents.154 (u'nas/low cholest',)
861 chartevents.154 (u'npo',)
862 chartevents.154 (u'other/remarks',)
863 chartevents.154 (u'ppn',)
864 chartevents.154 (u'renal',)
865 chartevents.154 (u'soft solid',)
866 chartevents.154 (u'tpn',)
867 chartevents.154 (u'tube feeding',)
868 labevents.51143 (u'',)
869 labevents.51143 (u'abnormal',)
870 labevents.51251 (u'',)
871 labevents.51251 (u'abnormal',)
872 labevents.51255 (u'',)
873 labevents.51255 (u'abnormal',)
874 chartevents.220615 
875 chartevents.220602 
876 chartevents.225624 
877 chartevents.227443 
878 chartevents.220645 
879 chartevents.220545 
880 chartevents.227442 
881 labevents.51267 (u'', u'1')
882 labevents.51267 (u'', u'1+')
883 labevents.51267 (u'', u'2+')
884 labevents.51267 (u'', u'3+')
885 labevents.51267 (u'', u'normal')
886 labevents.51267 (u'', u'occasional')
887 chartevents.227073 
888 chartevents.227457 
889 chartevents.220546 
890 chartevents.220228 
891 chartevents.220621 
892 chartevents.470 
893 chartevents.220635 
894 chartevents.642 (u'aquaphor',)
895 chartevents.642 (u'bath',)
896 chartevents.642 (u'cord care done',)
897 chartevents.642 (u'criticaid',)
898 chartevents.642 (u'desitin applied',)
899 chartevents.642 (u'done',)
900 chartevents.642 (u'not done',)
901 chartevents.642 (u'open to air',)
902 chartevents.642 (u'other',)
903 chartevents.642 (u'tegaderm barrier',)
904 chartevents.642 (u'washed water',)
905 chartevents.297 (u'left antecub',)
906 chartevents.297 (u'left foot',)
907 chartevents.297 (u'left hand',)
908 chartevents.297 (u'left wrist',)
909 chartevents.297 (u'll ant forearm',)
910 chartevents.297 (u'll post forearm',)
911 chartevents.297 (u'lu ant forearm',)
912 chartevents.297 (u'lu post forearm',)
913 chartevents.297 (u'other/remarks',)
914 chartevents.297 (u'right antecub',)
915 chartevents.297 (u'right foot',)
916 chartevents.297 (u'right hand',)
917 chartevents.297 (u'right wrist',)
918 chartevents.297 (u'rl ant forearm',)
919 chartevents.297 (u'rl post forearm',)
920 chartevents.297 (u'ru ant forearm',)
921 chartevents.297 (u'ru post forearm',)
922 labevents.50956 (u'',)
923 labevents.50956 (u'abnormal',)
924 chartevents.8401 (u'14 gauge',)
925 chartevents.8401 (u'16 gauge',)
926 chartevents.8401 (u'18 gauge',)
927 chartevents.8401 (u'20 gauge',)
928 chartevents.8401 (u'22 gauge',)
929 chartevents.8401 (u'other/remarks',)
930 labevents.50806 (u'',)
931 labevents.50806 (u'abnormal',)
932 chartevents.325 (u'bleeding',)
933 chartevents.325 (u'drainage',)
934 chartevents.325 (u'ecchymotic',)
935 chartevents.325 (u'erythematous',)
936 chartevents.325 (u'infiltrated',)
937 chartevents.325 (u'other/remarks',)
938 chartevents.325 (u'pain',)
939 chartevents.325 (u'redness',)
940 chartevents.325 (u'swelling',)
941 chartevents.325 (u'wnl',)
942 labevents.50867 (u'',)
943 labevents.50867 (u'abnormal',)
944 chartevents.527 (u'aching',)
945 chartevents.527 (u'annoying',)
946 chartevents.527 (u'bloated',)
947 chartevents.527 (u'boring',)
948 chartevents.527 (u'burning',)
949 chartevents.527 (u'constant',)
950 chartevents.527 (u'cramping',)
951 chartevents.527 (u'dull',)
952 chartevents.527 (u'electric',)
953 chartevents.527 (u'gassy',)
954 chartevents.527 (u'gnawing',)
955 chartevents.527 (u'intermittent',)
956 chartevents.527 (u'nagging',)
957 chartevents.527 (u'none',)
958 chartevents.527 (u'other/remarks',)
959 chartevents.527 (u'prickling',)
960 chartevents.527 (u'radiating',)
961 chartevents.527 (u'sharp',)
962 chartevents.527 (u'shooting',)
963 chartevents.527 (u'stabbing',)
964 chartevents.527 (u'throbbing',)
965 inputevents_cv.30018 (u'',)
966 labevents.50816 (u'',)
967 chartevents.225625 
968 chartevents.225677 
969 chartevents.220045 
970 chartevents.226512 
971 chartevents.220210 
972 chartevents.220277 
973 chartevents.224641 
974 chartevents.220047 
975 chartevents.220046 
976 chartevents.223770 
977 chartevents.223769 
978 chartevents.224161 
979 chartevents.224162 
980 chartevents.224168 
981 chartevents.220739 (u'none',)
982 chartevents.220739 (u'spontaneously',)
983 chartevents.220739 (u'to pain',)
984 chartevents.220739 (u'to speech',)
985 chartevents.223900 (u'confused',)
986 chartevents.223900 (u'inappropriate words',)
987 chartevents.223900 (u'incomprehensible sounds',)
988 chartevents.223900 (u'no response',)
989 chartevents.223900 (u'no response-ett',)
990 chartevents.223900 (u'oriented',)
991 chartevents.223901 (u'abnormal extension',)
992 chartevents.223901 (u'abnormal flexion',)
993 chartevents.223901 (u'flex-withdraws',)
994 chartevents.223901 (u'localizes pain',)
995 chartevents.223901 (u'no response',)
996 chartevents.223901 (u'obeys commands',)
997 labevents.51268 (u'', u'1+')
998 labevents.51268 (u'', u'2+')
999 labevents.51268 (u'', u'3+')
1000 labevents.51268 (u'', u'normal')
1001 labevents.51268 (u'', u'occasional')
1002 chartevents.226253 
1003 chartevents.72 (u'done',)
1004 chartevents.72 (u'not done',)
1005 chartevents.72 (u'other',)
1006 chartevents.220179 
1007 chartevents.220180 
1008 chartevents.220181 
1009 chartevents.223761 
1010 inputevents_cv.30056 (u'',)
1011 chartevents.477 (u'done',)
1012 chartevents.477 (u'not done',)
1013 chartevents.477 (u'other',)
1014 chartevents.762 
1015 chartevents.1535 
1016 chartevents.1529 
1017 chartevents.1536 
1018 chartevents.1525 
1019 chartevents.1162 
1020 chartevents.49 (u'ace wrap',)
1021 chartevents.49 (u'compress sleeves',)
1022 chartevents.49 (u'elastic stocking',)
1023 chartevents.49 (u'none/remarks',)
1024 chartevents.1523 
1025 chartevents.1542 
1026 chartevents.1425 (u'active isch/arth',)
1027 chartevents.1425 (u'agitated',)
1028 chartevents.1425 (u'cmo',)
1029 chartevents.1425 (u'discontinued',)
1030 chartevents.1425 (u'elevated icp',)
1031 chartevents.1425 (u'hemodyn instabil',)
1032 chartevents.1425 (u'neuromusc block',)
1033 chartevents.1425 (u'no',)
1034 chartevents.1425 (u'no/hemodyn issue',)
1035 chartevents.1425 (u'no/icp issues',)
1036 chartevents.1425 (u'no/immobil issue',)
1037 chartevents.1425 (u'no/not sedated',)
1038 chartevents.1425 (u'no/o2 issues',)
1039 chartevents.1425 (u'no/other remarks',)
1040 chartevents.1425 (u'not applicable',)
1041 chartevents.1425 (u'or/procedure',)
1042 chartevents.1425 (u'other/remarks',)
1043 chartevents.1425 (u'unstable airway',)
1044 chartevents.1425 (u'unstable spine',)
1045 chartevents.1425 (u'unstbl vent stat',)
1046 chartevents.1425 (u'yes',)
1047 chartevents.227465 
1048 chartevents.227467 
1049 chartevents.526 (u'backrub',)
1050 chartevents.526 (u'cool cloth',)
1051 chartevents.526 (u'emotional suppor',)
1052 chartevents.526 (u'epidural',)
1053 chartevents.526 (u'heat pack',)
1054 chartevents.526 (u'ice pack',)
1055 chartevents.526 (u'im inject',)
1056 chartevents.526 (u'im/sc medication',)
1057 chartevents.526 (u'iv drip',)
1058 chartevents.526 (u'iv gtt',)
1059 chartevents.526 (u'iv push',)
1060 chartevents.526 (u'other/remarks',)
1061 chartevents.526 (u'oxygen',)
1062 chartevents.526 (u'pca',)
1063 chartevents.526 (u'po med',)
1064 chartevents.526 (u'po medication',)
1065 chartevents.526 (u'repositioned',)
1066 chartevents.526 (u'sc inject',)
1067 chartevents.227466 
1068 chartevents.1534 
1069 chartevents.1532 
1070 chartevents.229 (u'a-line',)
1071 chartevents.229 (u'camino bolt',)
1072 chartevents.229 (u'cco pa line',)
1073 chartevents.229 (u'dialysis line',)
1074 chartevents.229 (u'hickman',)
1075 chartevents.229 (u'iabp',)
1076 chartevents.229 (u'introducer',)
1077 chartevents.229 (u'lumbar drain',)
1078 chartevents.229 (u'midline',)
1079 chartevents.229 (u'multi-lumen',)
1080 chartevents.229 (u'other/remarks',)
1081 chartevents.229 (u'pa line',)
1082 chartevents.229 (u'pacerintroducer',)
1083 chartevents.229 (u'permacath',)
1084 chartevents.229 (u'picc line',)
1085 chartevents.229 (u'portacath',)
1086 chartevents.229 (u'pre-sep catheter',)
1087 chartevents.229 (u'ric',)
1088 chartevents.229 (u'trauma line',)
1089 chartevents.229 (u'tripleintroducer',)
1090 chartevents.229 (u'venous access',)
1091 chartevents.229 (u'ventriculostomy',)
1092 chartevents.223752 
1093 chartevents.223751 
1094 chartevents.8392 (u'left antecub',)
1095 chartevents.8392 (u'left axilla',)
1096 chartevents.8392 (u'left brachial',)
1097 chartevents.8392 (u'left femoral',)
1098 chartevents.8392 (u'left foot',)
1099 chartevents.8392 (u'left ij',)
1100 chartevents.8392 (u'left radial',)
1101 chartevents.8392 (u'left side head',)
1102 chartevents.8392 (u'left subclavian',)
1103 chartevents.8392 (u'left ulnar',)
1104 chartevents.8392 (u'left upper arm',)
1105 chartevents.8392 (u'other/remarks',)
1106 chartevents.8392 (u'right antecub',)
1107 chartevents.8392 (u'right axilla',)
1108 chartevents.8392 (u'right brachial',)
1109 chartevents.8392 (u'right femoral',)
1110 chartevents.8392 (u'right foot',)
1111 chartevents.8392 (u'right ij',)
1112 chartevents.8392 (u'right radial',)
1113 chartevents.8392 (u'right side head',)
1114 chartevents.8392 (u'right subclavian',)
1115 chartevents.8392 (u'right ulnar',)
1116 chartevents.8392 (u'right upper arm',)
1117 chartevents.8392 (u'transthoracic',)
1118 labevents.50825 (u'',)
1119 chartevents.232 (u'bleeding',)
1120 chartevents.232 (u'drainage',)
1121 chartevents.232 (u'ecchymotic',)
1122 chartevents.232 (u'erythematous',)
1123 chartevents.232 (u'infiltrated',)
1124 chartevents.232 (u'other/remarks',)
1125 chartevents.232 (u'pain',)
1126 chartevents.232 (u'redness',)
1127 chartevents.232 (u'swelling',)
1128 chartevents.232 (u'wnl',)
1129 chartevents.834 
1130 chartevents.1622 (u'off',)
1131 chartevents.1622 (u'on',)
1132 chartevents.1622 (u'other/remarks',)
1133 chartevents.1427 (u'antacid',)
1134 chartevents.1427 (u'carafate',)
1135 chartevents.1427 (u'h2 blocker',)
1136 chartevents.1427 (u'other/remarks',)
1137 chartevents.1427 (u'proton/pump/inhi',)
1138 chartevents.1623 (u'no',)
1139 chartevents.1623 (u'yes',)
1140 chartevents.227688 
1141 chartevents.763 
1142 chartevents.581 
1143 labevents.51087 (u'', u'12')
1144 labevents.51087 (u'', u'14')
1145 labevents.51087 (u'', u'2')
1146 labevents.51087 (u'', u'22')
1147 labevents.51087 (u'', u'24')
1148 labevents.51087 (u'', u'4')
1149 labevents.51087 (u'', u'48')
1150 labevents.51087 (u'', u'6')
1151 labevents.51087 (u'', u'60')
1152 labevents.51087 (u'', u'8')
1153 labevents.51087 (u'', u'9')
1154 labevents.51087 (u'', u'name missing from specimen')
1155 labevents.51087 (u'', u'random')
1156 labevents.51087 (u'', u'specimen received unlabeled')
1157 labevents.51087 (u'', u'unknown')
1158 chartevents.640 (u'cardiac arrest',)
1159 chartevents.640 (u'cardioversion',)
1160 chartevents.640 (u'chest opened',)
1161 chartevents.640 (u'chest pain',)
1162 chartevents.640 (u'defibrillation',)
1163 chartevents.640 (u'dysrhythmia',)
1164 chartevents.640 (u'extubated',)
1165 chartevents.640 (u'fluid bolus',)
1166 chartevents.640 (u'intubated',)
1167 chartevents.640 (u'neuroacutechange',)
1168 chartevents.640 (u'or received',)
1169 chartevents.640 (u'or sent',)
1170 chartevents.640 (u'other/remarks',)
1171 chartevents.640 (u'pacer external',)
1172 chartevents.640 (u'pneumothorax',)
1173 chartevents.640 (u'resp arrest',)
1174 chartevents.640 (u'resp distress',)
1175 chartevents.640 (u'retroper bleed',)
1176 chartevents.640 (u'self extubation',)
1177 chartevents.640 (u'tamponade',)
1178 chartevents.640 (u'trach changed',)
1179 chartevents.1522 
1180 chartevents.680 (u'airbed/kinair',)
1181 chartevents.680 (u'airmatt/1st step',)
1182 chartevents.680 (u'atmosair mattres',)
1183 chartevents.680 (u'bariair',)
1184 chartevents.680 (u'big boy bed',)
1185 chartevents.680 (u'biodyne',)
1186 chartevents.680 (u'other/remarks',)
1187 chartevents.680 (u'rotoprone therap',)
1188 chartevents.680 (u'rotorest',)
1189 chartevents.680 (u'theradyne',)
1190 inputevents_mv.225158 
1191 chartevents.807 
1192 chartevents.1533 
1193 chartevents.1530 
1194 chartevents.1286 
1195 labevents.51214 (u'',)
1196 labevents.51214 (u'abnormal',)
1197 labevents.51214 (u'delta',)
1198 chartevents.780 
1199 outputevents.226559 
1200 chartevents.8367 (u'off',)
1201 chartevents.8367 (u'on',)
1202 chartevents.8367 (u'other/remarks',)
1203 chartevents.777 
1204 labevents.51266 (u'', u'high')
1205 labevents.51266 (u'', u'low')
1206 labevents.51266 (u'', u'normal')
1207 labevents.51266 (u'', u'rare')
1208 labevents.51266 (u'', u'unable to estimate due to platelet clumps')
1209 labevents.51266 (u'', u'very high')
1210 labevents.51266 (u'', u'very low')
1211 chartevents.522 (u'activity',)
1212 chartevents.522 (u'at rest',)
1213 chartevents.522 (u'cough/deepbreath',)
1214 chartevents.522 (u'incisional',)
1215 chartevents.522 (u'injury',)
1216 chartevents.522 (u'movement/turning',)
1217 chartevents.522 (u'other/remarks',)
1218 chartevents.522 (u'procedural',)
1219 chartevents.522 (u'sitting up',)
1220 chartevents.522 (u'situational',)
1221 chartevents.522 (u'unknown',)
1222 chartevents.522 (u'wound',)
1223 chartevents.778 
1224 chartevents.779 
1225 chartevents.1484 (u'other/remarks',)
1226 chartevents.1484 (u'yes',)
1227 chartevents.226531 
1228 chartevents.524 (u'0-none',)
1229 chartevents.524 (u'1-none to mild',)
1230 chartevents.524 (u'10-worst',)
1231 chartevents.524 (u'2-mild',)
1232 chartevents.524 (u'3-mild to mod',)
1233 chartevents.524 (u'4-mild to mod',)
1234 chartevents.524 (u'5-moderate',)
1235 chartevents.524 (u'6-mod to severe',)
1236 chartevents.524 (u'7-mod to severe',)
1237 chartevents.524 (u'8-severe',)
1238 chartevents.524 (u'9-severe-worst',)
1239 chartevents.524 (u'unable to score',)
1240 chartevents.1089 (u'discontinued',)
1241 chartevents.1089 (u'no',)
1242 chartevents.1089 (u'not applicable',)
1243 chartevents.1089 (u'other/remarks',)
1244 chartevents.1089 (u'yes',)
1245 chartevents.776 
1246 chartevents.171 (u'activity',)
1247 chartevents.171 (u'blood transfusio',)
1248 chartevents.171 (u'cardiac cath',)
1249 chartevents.171 (u'cardioversion',)
1250 chartevents.171 (u'coping',)
1251 chartevents.171 (u'cough/deepbreath',)
1252 chartevents.171 (u'diabetic',)
1253 chartevents.171 (u'dischge instruct',)
1254 chartevents.171 (u'disease process',)
1255 chartevents.171 (u'echocardiogram',)
1256 chartevents.171 (u'endoscopy',)
1257 chartevents.171 (u'equipmentmonitor',)
1258 chartevents.171 (u'heart attack',)
1259 chartevents.171 (u'home vent',)
1260 chartevents.171 (u'hypertension',)
1261 chartevents.171 (u'icu environment',)
1262 chartevents.171 (u'incent spiromete',)
1263 chartevents.171 (u'invasive lines',)
1264 chartevents.171 (u'iv therapy',)
1265 chartevents.171 (u'medications',)
1266 chartevents.171 (u'mri',)
1267 chartevents.171 (u'nuclear medicine',)
1268 chartevents.171 (u'ostomy',)
1269 chartevents.171 (u'other/remarks',)
1270 chartevents.171 (u'pacemaker',)
1271 chartevents.171 (u'pain scale',)
1272 chartevents.171 (u'pca/pain manage',)
1273 chartevents.171 (u'peg',)
1274 chartevents.171 (u'plan of care',)
1275 chartevents.171 (u'post-op',)
1276 chartevents.171 (u'pre-op',)
1277 chartevents.171 (u'procedures',)
1278 chartevents.171 (u'rehabilitation',)
1279 chartevents.171 (u'smoking',)
1280 chartevents.171 (u'suctioning',)
1281 chartevents.1044 (u'0-none',)
1282 chartevents.1044 (u'1-none to mild',)
1283 chartevents.1044 (u'10-worst',)
1284 chartevents.1044 (u'2-mild',)
1285 chartevents.1044 (u'3-mild to mod',)
1286 chartevents.1044 (u'4-mild to mod',)
1287 chartevents.1044 (u'5-moderate',)
1288 chartevents.1044 (u'6-mod to severe',)
1289 chartevents.1044 (u'7-mod to severe',)
1290 chartevents.1044 (u'8-severe',)
1291 chartevents.1044 (u'9-severe-worst',)
1292 chartevents.1044 (u'unable to score',)
1293 chartevents.604 (u'abdominal xray',)
1294 chartevents.604 (u'cervical spine',)
1295 chartevents.604 (u'chest xray',)
1296 chartevents.604 (u'ct scan',)
1297 chartevents.604 (u'other/remarks',)
1298 chartevents.604 (u'pelvis',)
1299 chartevents.604 (u'thoraclumbarsac',)
1300 chartevents.604 (u'xray',)
1301 chartevents.167 (u'other/remarks',)
1302 chartevents.167 (u'patient',)
1303 chartevents.167 (u'patient/family',)
1304 chartevents.167 (u'patient/sig othr',)
1305 chartevents.167 (u'sig othr/family',)
1306 chartevents.225103 
1307 chartevents.169 (u'no',)
1308 chartevents.169 (u'yes',)
1309 chartevents.1126 
1310 chartevents.580 
1311 chartevents.168 (u'deferred',)
1312 chartevents.168 (u'demonstration',)
1313 chartevents.168 (u'explanation',)
1314 chartevents.168 (u'other/remarks',)
1315 chartevents.168 (u'refused',)
1316 chartevents.168 (u'video/tv',)
1317 chartevents.223834 
1318 chartevents.170 (u'no understanding',)
1319 chartevents.170 (u'other/remarks',)
1320 chartevents.170 (u'refused',)
1321 chartevents.170 (u'reinforced',)
1322 chartevents.170 (u'understands',)
1323 chartevents.8368 
1324 chartevents.51 
1325 chartevents.52 
1326 chartevents.5815 
1327 chartevents.8549 
1328 chartevents.5820 
1329 chartevents.8554 
1330 chartevents.225187 
1331 chartevents.225185 
1332 chartevents.8553 
1333 chartevents.5819 
1334 chartevents.660 (u'negative',)
1335 chartevents.660 (u'not applicable',)
1336 chartevents.660 (u'other/remarks',)
1337 chartevents.660 (u'positive',)
1338 chartevents.165 (u'altered loc',)
1339 chartevents.165 (u'anxiety',)
1340 chartevents.165 (u'commun barrier',)
1341 chartevents.165 (u'dexterity',)
1342 chartevents.165 (u'hearing impaired',)
1343 chartevents.165 (u'language barrier',)
1344 chartevents.165 (u'listening impair',)
1345 chartevents.165 (u'medicated',)
1346 chartevents.165 (u'none',)
1347 chartevents.165 (u'other/remarks',)
1348 chartevents.165 (u'unable to read',)
1349 chartevents.165 (u'vision impaired',)
1350 labevents.50828 (u'', u'controlled')
1351 labevents.50828 (u'', u'imv')
1352 labevents.50828 (u'', u'spontaneous')
1353 labevents.50993 (u'',)
1354 labevents.50993 (u'abnormal',)
1355 chartevents.190 
1356 chartevents.225664 
1357 chartevents.166 (u'given',)
1358 chartevents.166 (u'not applicable',)
1359 chartevents.166 (u'not given',)
1360 chartevents.166 (u'other/remarks',)
1361 chartevents.166 (u'refused',)
1362 inputevents_mv.220949 
1363 chartevents.230 (u'discontinued',)
1364 chartevents.230 (u'no',)
1365 chartevents.230 (u'not applicable',)
1366 chartevents.230 (u'other/remarks',)
1367 chartevents.230 (u'yes',)
1368 chartevents.283 (u'dampened',)
1369 chartevents.283 (u'fling',)
1370 chartevents.283 (u'not applicable',)
1371 chartevents.283 (u'other/remarks',)
1372 chartevents.283 (u'overshoot',)
1373 chartevents.283 (u'sharp',)
1374 chartevents.283 (u'unable to wedge',)
1375 labevents.50826 (u'',)
1376 labevents.50920 (u'', u'see comments')
1377 chartevents.127 (u'circulation adeq',)
1378 chartevents.127 (u'other/remarks',)
1379 chartevents.127 (u'redness',)
1380 chartevents.127 (u'skin breakdown',)
1381 chartevents.127 (u'swelling',)
1382 chartevents.548 (u'done',)
1383 chartevents.548 (u'not done',)
1384 chartevents.548 (u'other',)
1385 chartevents.605 (u'agitated',)
1386 chartevents.605 (u'ext/txinterfere',)
1387 chartevents.605 (u'occurance assaul',)
1388 chartevents.605 (u'other/remarks',)
1389 chartevents.605 (u'risk for falling',)
1390 chartevents.605 (u'threat of assaul',)
1391 chartevents.605 (u'violent/self des',)
1392 chartevents.605 (u'wandering',)
1393 chartevents.623 (u'behavior conts',)
1394 chartevents.623 (u'behaviorreturned',)
1395 chartevents.623 (u'behaviorsubsided',)
1396 chartevents.623 (u'other/remarks',)
1397 chartevents.623 (u"restraint dc'd",)
1398 chartevents.623 (u"restraint dec'd",)
1399 chartevents.623 (u'restraintreapply',)
1400 inputevents_mv.226452 (u'',)
1401 chartevents.585 (u'2 mm',)
1402 chartevents.585 (u'3 mm',)
1403 chartevents.585 (u'4 mm',)
1404 chartevents.585 (u'5 mm',)
1405 chartevents.585 (u'6 mm',)
1406 chartevents.585 (u'7 mm',)
1407 chartevents.585 (u'fully dilated',)
1408 chartevents.585 (u'pinpoint',)
1409 chartevents.8467 (u'2 mm',)
1410 chartevents.8467 (u'3 mm',)
1411 chartevents.8467 (u'4 mm',)
1412 chartevents.8467 (u'5 mm',)
1413 chartevents.8467 (u'6 mm',)
1414 chartevents.8467 (u'7 mm',)
1415 chartevents.8467 (u'fully dilated',)
1416 chartevents.8467 (u'pinpoint',)
1417 chartevents.622 (u'belt restraint',)
1418 chartevents.622 (u'geriatric chair',)
1419 chartevents.622 (u'hand mitts',)
1420 chartevents.622 (u'leathers',)
1421 chartevents.622 (u'limb + belt',)
1422 chartevents.622 (u'non violent',)
1423 chartevents.622 (u'other/remarks',)
1424 chartevents.622 (u'soft limb',)
1425 chartevents.622 (u'violent',)
1426 chartevents.622 (u'violent/seclusio',)
1427 chartevents.720 (u'assist control',)
1428 chartevents.720 (u'cmv',)
1429 chartevents.720 (u'cpap',)
1430 chartevents.720 (u'cpap+ps',)
1431 chartevents.720 (u'other/remarks',)
1432 chartevents.720 (u'pressure control',)
1433 chartevents.720 (u'pressure support',)
1434 chartevents.720 (u'simv',)
1435 chartevents.720 (u'simv+ps',)
1436 chartevents.720 (u'tcpcv',)
1437 chartevents.584 (u'brisk',)
1438 chartevents.584 (u'nonreactive',)
1439 chartevents.584 (u'other/remarks',)
1440 chartevents.584 (u'sluggish',)
1441 chartevents.722 (u'7200a',)
1442 chartevents.722 (u'drager',)
1443 chartevents.722 (u'other/remarks',)
1444 chartevents.722 (u'servo 900c',)
1445 chartevents.8466 (u'brisk',)
1446 chartevents.8466 (u'nonreactive',)
1447 chartevents.8466 (u'other/remarks',)
1448 chartevents.8466 (u'sluggish',)
1449 chartevents.610 (u'done',)
1450 chartevents.610 (u'not done',)
1451 chartevents.610 (u'other',)
1452 chartevents.816 
1453 chartevents.8551 
1454 chartevents.5817 
1455 chartevents.40 (u'double lumen ett',)
1456 chartevents.40 (u'endotracheal',)
1457 chartevents.40 (u'nasal trumpet',)
1458 chartevents.40 (u'nasotracheal',)
1459 chartevents.40 (u'none',)
1460 chartevents.40 (u'oral airway',)
1461 chartevents.40 (u'other/remarks',)
1462 chartevents.40 (u'tracheostomy',)
1463 chartevents.172 (u'activity',)
1464 chartevents.172 (u'blood transfusio',)
1465 chartevents.172 (u'cardiac cath',)
1466 chartevents.172 (u'cardioversion',)
1467 chartevents.172 (u'coping',)
1468 chartevents.172 (u'cough/deepbreath',)
1469 chartevents.172 (u'diabetic',)
1470 chartevents.172 (u'dischge instruct',)
1471 chartevents.172 (u'disease process',)
1472 chartevents.172 (u'echocardiogram',)
1473 chartevents.172 (u'endoscopy',)
1474 chartevents.172 (u'equipmentmonitor',)
1475 chartevents.172 (u'heart attack',)
1476 chartevents.172 (u'home vent',)
1477 chartevents.172 (u'hypertension',)
1478 chartevents.172 (u'icu environment',)
1479 chartevents.172 (u'incent spiromete',)
1480 chartevents.172 (u'invasive lines',)
1481 chartevents.172 (u'iv therapy',)
1482 chartevents.172 (u'medications',)
1483 chartevents.172 (u'mri',)
1484 chartevents.172 (u'nuclear medicine',)
1485 chartevents.172 (u'ostomy',)
1486 chartevents.172 (u'other/remarks',)
1487 chartevents.172 (u'pacemaker',)
1488 chartevents.172 (u'pain scale',)
1489 chartevents.172 (u'pca/pain manage',)
1490 chartevents.172 (u'peg',)
1491 chartevents.172 (u'plan of care',)
