5791	RIGHT FEMORAL A-LINE
5792	left  lower leg cast
5793	DTR
5794	DaPT
5795	URETERAL STENT.
5796	lochia
5797	L FEM ALINE
5798	Ecmo Flows
5799	R LEG ELEVATED
5800	mushroom catheter
5801	high ve            n
5802	HYPEROXYIA TEST
5803	Femoral Sheath Aline
5804	sheath MAP
5805	DOPAMINE MICS/KG/MIN
5806	180 DEGREE TURN
5807	color of toes
5808	Zygris
5809	foely
5810	urine calcium
5811	urine creatinine
5812	Urine lytes
5813	ABP Alarm [Low]
5814	CVP Alarm [Low]
5815	HR Alarm [Low]
5816	ICP Alarm [Low]
5817	NBP Alarm [Low]
5818	PAP Alarm [Low]
5819	Resp Alarm [Low]
5820	SpO2 Alarm [Low]
5821	TBILI
5822	Auqafor
5823	Bed Percussion
5824	HiMV
5825	Nose Wound
5826	CBC and blood cx
5827	Nystatin Po suspensn
5828	Multipodus Boots
5829	ABG, Io CA
5831	Heparin Flush 10U/cc
5832	DRIVING PRSSR
5833	Lytes.Tbili,ABG
5834	Thoracentesis
5835	Hep B vac
5836	mask/sz
5837	time disc.
5838	jobst bra
5839	eye movements
5841	TPA
5842	Decadron drops
5843	Neosynephrine drops
5844	hep. b
5845	fem art
5846	rigors
5847	MV Hi
5848	disconnect
5849	Hep B vaccination
5850	Home Bipap Unit
5852	Multi-Podus
5853	Elevate L leg
5854	fem aline
5855	t diconnect
5856	icp
5857	aterial line
5858	bedside observer
5859	left eye
5860	Bed side Observer
5861	TED STOCKINGS BILAT
5862	right leg bruit
5863	Opthamology consult
5864	ostomy
5865	APRV Pressure High
5866	APRV Pressure Low
5867	APRV Time High
5868	APRV Time low
5869	ATC on
5870	HOME VENT
5871	SIZURE PADS
5872	Inner canula
5873	Vanco trough
5874	High min. vent
5875	UA/UVC placement
5876	bun
5877	LFT's
5879	Right Arm Cellulitis
5880	low rr
5883	desitin prn
5884	Ranitidine pg
5885	Lytes,ABG,Bili
5886	GlycerineSuppository
5887	Gentamicin Opthalmic
5889	Bladder cath
5890	dulc.supp andenema
5891	SSE
5892	tpa mg/hr
5893	NGT lavage
5894	perit/bladder pressu
5895	Abduction Wedge
5896	VEN0US O2 SAT
5897	Baptize
5898	urine na
5899	Triple Antibx Oint
5900	Xeroform Dsg
5901	Lytes,Bili
5902	yi MV
5903	abdomenal incision
5904	02 Tubing Present
5905	Alarms Checked
5906	Analgesic
5907	Bag and Mask Present
5908	Feeding Label Match
5909	ID band(s) on
5911	L&D bands(s) on
5912	Sx Equip Functioning
5913	Tolerated new med?
5914	zz Equip Functioning
5916	zz tubing present
5919	zzg and Mask Present
5920	passymuir valve
5921	ABDOMINAL BINDER
5922	bleedig at meatus
5923	GI #2 guiac
5924	Afrin Nasal Drops
5925	Abdominal Hernia
5926	right arm sling
5927	NAS score
5928	circumcison site
5929	180 Degree rotation
5930	VALPROA 50-100 UG/ML
5931	ECMO
5932	PMV.
5933	Triple Abx ointment
5934	R arm sensation
5935	L Hand Grasp
5936	R Hand Grasp
5937	ecmo l/min
5938	lvad svr
5939	Lumbar drain
5940	Ileostomy care
5941	Feeding Team Eval
5942	HIGH VT
5943	sigh breath
5944	I-Time
5945	Continuous Neb
5946	PIC Line placement
5947	NEBS
5948	Heb B
5949	ivp
5950	NO PPM
5951	NO tank pr
5952	nitric oxide
5953	CRITICAID
5954	ileostomy appearance
5955	Analyzed INOV FiO2
5956	Cardiologist visit
5957	Cyclopentolate 1%
5958	R) LE
5959	scalp
5960	vitamin A
5961	PT Eval
5962	Spironolactone
5963	ceftaxime
5964	Autopeep
5965	Vitamin A injections
5966	Continuous EEG q1hr
5967	PROM
5968	AF fistula T/B
5969	IV infiltrate
5970	LYTES, BILI
5971	LYTES,BILI
5972	fetal heartrate
5973	R hand infiltrate
5974	Nitric Dioxide
5975	O2% on INOvent
5976	lab draw
5977	labs drawn
5978	qtc
5979	NITRIOUS OXIDE
5980	INO TANK PRESS
5981	L FEM ART BP
5982	Triple antibx oint.
5983	Fungal Blood cx
5984	TSH NML(0.27-4.2)
5986	AV fistula bruit
5987	Abd drsg change
5988	AV Fistula Thrill
5989	Right heel drsg chae
5991	CVL
5992	Surgical site
5993	Peak exp flow rate
5994	Hi min vol
5995	Peak flow post tx.
5996	T discon
5997	HEPA FILTER
5998	meds
5999	prone/supine
6000	HIGH MIN VOL.
6001	Rebound bili
6002	Desitin prn
6003	ph level
6004	fundus check
6005	Security Guard
6006	peripad
6007	badbath
6008	SPUTUM INDUCTION
6009	pictures taken
6010	P-Lo
6011	P Hi
6012	T-Hi
6013	T-Lo
6014	PHENYFREE (1.0-2.0)
6015	Triple abx.
6016	Neo Bili
6017	metabolic labs
6018	PIC line placed
6019	Left arm Edema
6020	gent peak/trough
6021	(R) nephrostomy
6022	Critic Aide
6023	AV FISTULA
6024	venous o2 sat
6025	Mineral oil
6026	NECKJP/DRAINAGE/SITE
6027	thrush
6028	abdominal girth
6029	uac/uvc placement
6030	Face
6031	PADS/NECK INCISION.
6032	TRACH CUFF TAKENDOWN
6033	wound care
6034	EPOGEN
6035	Urinalysis sent
6036	Blocked tear duct
6037	ilex
6038	Pediarix vaccine
6039	Bath.
6041	hi Ve
6042	VIDALYN
6043	surface cultures
6044	Trn of 4
6045	1-10 ML 20% MUCOMYST
6046	Gentamicin ointment
6047	Hi insp press
6048	right armpit
6049	pediarix
6050	Pediarix Vaccination
6051	Pediarix
6052	Neonatal bili, lytes
6053	Hep flush 10U/CC
6054	Neonatal bili
6055	Peg Care
6056	right fem sheath
6057	Triple Antbx Oint
6058	uric acid
6060	Bipap mask
6061	Sucrose H20
6062	J-tube
6063	P insp.
6064	ORL Exam
6065	High minute Volume
6066	Chest tube DSG
6067	Neonatal Bili & Lyts
6068	dtap-hepb-ipv comb.
6069	Suprapubic cath site
6070	Full Skeletal X-Ray
6071	Hep B Imm Globulin
6072	vision fields
6073	MV HI
6074	NEONATAL BILI
6075	Hep Flush 10U/cc
6076	Flowrate
6078	MV
6079	Mitrazole powder
6081	straight cath
6082	Spinal Scan
6083	OGT Placement
6084	TRACH SITE
6085	caffeine Bolus
6086	Micro-Neb tx
6087	PMV Trial
6088	circumcission
6090	neosynepherin
6091	leg dressings
6092	Sclerea edema
6093	enema
6094	line placement
6095	INO
6096	MV-HI
6097	suprapubic cath
6098	Bacitracin topical
6099	P-HI
6100	P-LO
6101	T-HI
6102	T-LO
6103	vit A
6104	Chromosomal study
6105	High PIP
6106	High RR
6107	Low Pressure
6108	u/s of left arm/neck
6109	EEG run
6110	xygris
6111	prednisone
6112	left vent drain
6113	sacral ultrasound
6114	LUMBAR DRAIN
6115	high/min /vent
6116	Aveeno bath
6117	wound drsg changes
6118	NYSTATIN OINTMENT
6119	caffeine load
6120	IV Lasix
6121	Miconazole
6122	PRE OP PREP
6123	Mag sulfate
6124	R fem art line
6125	L thigh circumferenc
6126	HI press
6127	LO Press
6128	time High
6129	time Lo
6130	Hi min vent
6131	CHEST PERCUSSOR T
6132	Calcium  gluconate
6133	Magnesium Sulfate
6134	esoph balloon
6135	Ptp exp
6137	PEG site
6142	derm consult
6143	Lacrilube Ointment
6144	ABD BINDR/THIGH HI'S
6145	Fem Art BP
6146	sodium bicarbonate
6147	APNEA INT.
6148	Valproic acid
6149	PeCO2
6150	GT care
6151	TRACHEOSTOMY CARE
6153	PERCUSSION VIA BED
6154	pnuemogram
6155	surgery consult
6156	R fem art BP
6157	Hep Flush 10u/cc
6158	Lytes,Trig,Bili
6160	R/L FLAP PULSE
6161	PMV on.
6162	Lumbar drain level
6163	Lumbar drain output
6164	Lumbar open/clamped
6165	LYTES AND BILI
6166	left flap check
6167	right flap check
6168	hi VE
6169	Diaper
6170	Actual PEFR
6171	Pred PEFR
6172	cpr class
6173	circumsision site
6174	PLT transfusion
6175	Coag bld wk
6177	Miconozole powder
6178	Pediatrix
6179	I TIME
6180	Lacrilube
6181	1o cc ns irrigation
6182	jt flush 20cc q 8 hs
6183	aorta axillary graft
6184	remote alarm
6185	Hi Min vent
6186	Paw
6187	sling L arm - pacer
6188	Left Arm Massage
6189	phosphenytoin
6190	Normal saline
6191	Creamy Desitin
6192	Vidalgn
6193	Bili & Lytes
6196	IRRIG FOLEY 50ML NS
6197	cap gas
6198	CAP GAS
6199	L. lower abd. kidney
6200	foley changed
6201	cephalexin
6202	Pediatrix Combi
6203	Caffeine(bolus)
6204	urine for CMV
6205	qt
6206	Tank A psi.
6207	Tank B psi.
6208	Ve High
6209	LYTES,BILI,LIVER PRF
6210	PHENOBARB & DILANTIN
6211	BILI & LYTES
6212	VBG
6213	TANK A
6214	AMMONIA/12-47 UMOL/L
6215	TANK B
6216	hi flow O2
6217	phenylephrine nasal
6218	peri pad count
6219	Breast Pump
6220	Lytes, Phenobarb
6221	tank A
6222	tank B
6223	tank-A
6224	Tank-b
6225	Caffeine load
6226	urine for AA
6227	passy muir valve on
6228	LEFT AV FISTULA
6229	Pec02
6230	Bath Care
6231	Tank 1
6232	reg insulin
6233	Tank 2
6234	L AV fistula
6235	Circumsion
6236	high pip
6237	Cap gas
6238	propofol
6239	mitrazole pwd
6240	CT scan
6243	tri abx ointment
6244	Surgery
6245	Surgury
6246	SAFETY OFFICER
6247	caf load
6248	d51/2NSc 20meq kcl
6249	leg retraints
6250	lt av fistula
6251	wrist restraints
6252	Abdominal U/S
6253	NUTR PANEL,Hct, reti
6254	Post-Ductal SaO2
6255	VAsopressin 0.04   s
6256	Platelet Count
6257	Heated Humid
6258	fluconazole
6259	Tank Pressure (NO)
6260	R fem Art line
6261	Vanco level
6262	Hep Flush 10UNITS/CC
6263	J tube port
6264	high NO alarm
6265	high NO2 alarm
6266	Low NO alarm
6267	NO2
6268	drive pr
6269	Dressing
6270	Thigh Tourniquet
6271	Subgaliel tap
6272	right fem. a-line
6273	Driving P.
6274	Triple Antibx
6275	GI tube #3
6276	Critic-Aid Skin Pst
6277	PICC line attempt
6278	fingerstick
6279	TPA 50MG IN 500NS
6280	flovent
6281	LEFT LEG DRSG
6282	Bed Rotation
6283	Nitric Tank Pressure
6284	Merepenum
6285	right nephrost irrig
6286	FLOW
6287	antibiotic ointmt.
6288	tri-vi-sol
6289	spontaneous vt
6290	Bath & shampoo
6291	NITRIC TANK PRESSURE
6292	APRV HIGH
6293	APRV LOW
6294	FETAL HR BY L&D RN
6296	spironolactone
6297	VP shunt placement
6298	foley d/c
6299	sodium bicarb
6300	methylene blue test
6301	3X ABX ointment
6302	low press
6303	Pigtail dressing
6304	urine cath
6305	freeform alarm
6306	Sclera
6307	Scleral jaundice
6308	TEDS
6309	24hr Caregiver
6310	Hep B ImmuneGlobulin
6311	heparin lock flush
6312	Abdominal Binder
6313	catherization
6315	Insp time
6316	vac canister change
6317	iv diuril
6319	bronched
6322	Face Droop
6323	solumedol
6324	Tongue Deviation
6326	Bair hugger
6330	Bed rotation
6332	mucocous fstula
6333	bed rotation
6334	meropnem
6336	PCV driving pressure
6337	PICC line site
6338	femoral line left
6339	PRESSURE SUPPORT
6342	P Insp
6344	CUFF PRESS.
6346	Cuff Pressure
6347	femoral pulses
6349	AUTOPeeP
6350	total PeeP
6351	Train of Four
6352	fentanyl mcg/hr
6353	rt groin sheath
6359	Halo
6363	EDM CI
6364	EDM CO
6366	P HI
6367	P LO
6368	T HI
6369	T LO
6375	Trache care
6378	ViDaylin
6379	vidalyn
6381	Zosyn
6384	PINSP
6391	rad a line
6394	Miconazole Pdr
6395	Phenylephrine gtts
6396	Prednisolone gtts
6398	FEM LINE
6399	ART MAP
6402	TRAIN OF FOUR
6406	Rt Neck Massage
6407	Warm compress
6408	Multi podis boots
6409	PR interval
6410	Auto Rotation
6411	Dressing  Change
6414	Nephrostomy
6415	Tri-Visol
6416	Bilateral hernia
6417	low pressure
6419	mlti podus boots
6420	PERICARE
6422	Xigris  mg/hour
6423	Octreotide mcg/hr
6424	IABP BP
6427	Ribavirin RX
6428	L fem art line
6429	Glucagon       mg/hr
6430	Multipodis Boot
6433	SIGH BREATH
6434	RSBI
6437	EPIDURAL RATE
6438	Nitric Oxide PPM
6439	Nitric tank pressure
6443	AMONIA
6444	Fissure
6448	P Lo
6449	PROTONIX MG/HOUR
6451	Phigh
6453	Plow
6454	Thigh
6457	L FEM ART LINE
6458	Multipodus
6461	fem sheat
6463	intermit pacer beats
6465	P-High
6466	P-Low
6467	T-High
6469	nephostomy
6470	CA GLUCONATE
6471	Edema
6480	p hi
6481	p lo
6482	t hi
6483	t lo
6484	Rt Thigh Girth
6485	sacral wound
6486	SvO2 MVG
6487	ART. SHEATH
6489	auto-peep
6498	Miconazole Pdr.
6503	moves legs well
6507	Radial a-line
6509	VITAMIN A
6510	VIT A
6512	Phenylephrine gtt
6513	Prednsolone gtt
6515	Multi podus boot
6517	ABD Binder
6520	P-high
6521	P-low
6522	T-high
6525	TOF level
6528	Warm hand pack
6533	Coccyx WTD Dressing
6535	splints removed
6536	Erythromycin
6537	Ketamine
6538	tpn
6540	IntraABd pressure
6541	methadone mg /hr
6542	edi
6546	pm valve
6552	low insp press
6553	cyclosporin
6556	Prednisolone drops
6562	diuril
6573	MgSO4          mg/hr
6577	Myconizol Powder
6578	IR SHEATH ABP
6579	IR Sheath MAP
6582	left femerol artery
6584	HumR SSI
6585	NPH units
6586	Heliox Tank PSI
6587	Heliox total flow
6590	arterial mean #2
6593	Multipodis Boots
6596	Acety42gm/1L-mg/kg/h
6599	right arm
6601	Auto PeeP
6603	INAMRINONE MCG/KG/MN
6604	Fem sheath
6605	Fem sheath MAP
6607	Vitamin A IM
6609	Ribavrin TX #
6610	rifampin
6612	flowvent MDI
6616	Pantoprazole   mg/hr
6618	HumR #Units
6620	PAUSE TIME L/R
6621	ROTATION
6622	hernia repair site
6627	linen change
6628	critic-aid
6629	Rash left hand
6630	left arm laceration
6631	pressure low
6632	head circumference
6635	Aprotinin ml/hr
6636	R FEM
6637	VIT A INJ
6639	Vit A injection
6640	35 QVar
6641	Heliox flow
6643	Temp Rectal
6644	QVar
6645	pmv
6647	50% Dextrose gm
6650	DSD on head
6651	ca gluc ml/hr
6653	femoral abp mean
6655	PCV Level
6656	PHigh
6657	DP
6659	right femoral sheath
6663	Artificial tears
6667	G-Tube Site
6669	APRV Phi
6670	APRV Plo
6671	APRV T hi
6672	APRV T lo
6678	nitric ppm
6680	trusopt
6681	Oral nystatin
6682	INO PRESS
6686	TRIVISOL
6687	PPN
6688	High NO alarm
6689	High NO2 alarm
6690	phenylephrine gtts
6691	DRIV PRESS
6701	Arterial BP #2 [Systolic]
6702	Arterial BP Mean #2
6703	INV#1 Cap Change [MM]
6704	INV#1 Tubing Change [MM]
6705	INV#2 Cap Change [MM]
6706	INV#2 Tubing Change [MM]
6707	INV#3 Cap Change [MM]
6708	INV#3 Tubing Change [MM]
6709	INV#4 Cap Change [MM]
6710	INV#4 Tubing Change [MM]
6711	INV#5 Cap Change [MM]
6712	INV#5 Tubing Change [MM]
6713	INV#6 Cap Change [MM]
6714	INV#6 Tubing Change [MM]
6715	INV#7 Cap Change [MM]
6716	INV#7 Tubing Change [MM]
6717	INV#8 Cap Change [MM]
6718	INV#8 Tubing Change [MM]
6719	SpO2-L
6720	Trip antibiotic oint
6725	SSI HumR #u
6729	Act CPP
6737	Mammary Binder On
6738	left breast doppler
6739	right breast doppler
6740	solumedrol drip
6741	pantoprazole mgm/hr
6748	Pt Leak
6749	total RR
6750	Bed alarm
6751	Bilateral hernia dsg
6752	Phenylepherine
6753	Prednisilone gtts
6754	urine PH
6756	pantoprazole80mg/100
6758	ecmo
6762	Incision sites
6763	passy-muir/cuff
6764	pupil deviation
6766	foley change
6767	heliox lpm
6768	tank pressure
6773	DRIVING PRESS.
6774	RSSI #units
6778	Tri-vi-sol
6782	nephrostomy
6783	Peri care
6784	Vitamin A injection
6785	Rotation L/R
6790	SSRI #units
6792	range of motion
6793	02 ANALYZED
6794	NITRIC OXIDE PPM
6795	NO2 ANALYZED
6796	dilantin level
6797	phenobarb level
6799	COO
6806	Mucomyst mg/hr
6807	Triple antibx oint
6810	APNEA sec
6812	myconazole
6815	Critacaid
6817	mixed venous
6819	drive p
6820	SSI HumR #units
6826	mixed venous 02
6828	Q1H EEG TRACE
6830	Ostomy dsg change
6831	cool bath
6832	hob angle
6835	rotation on/off
6838	left ankle drsg ch
6841	DOPPLER FLAP CHECK
6842	FLAP BRISK CAP REFIL
6843	FLAP WARM GOOD COLOR
6845	Other cooling
6846	Primo study cc/hr
6848	hernia/drsng
6851	Rotation
6852	nausea
6854	EEG (burst/min)
6859	Insp press mius PEEP
6860	SVO2-Presep. cath.
6861	RAP
6862	bed rotation on/off
6864	Low insp pressure
6868	Fistula
6870	Pedal edema
6871	Multi-Podis boots
6872	intrathecal catheter
6873	low MV
6875	CPAP AMT
6885	R chest dsg
6889	PEEP Sigh level
6891	ISUPREL
6893	Vitamin A INJ
6895	hepatic drain
6896	Rapamycin
6898	TRACHEA DSG
6906	An GAP
6908	Triple ant. ointment
6912	tpa mg/hour
6916	nitric oxide ppm
6919	index
6920	Nitric Cylinder[PSI]
6921	isuprel
6922	mucous fistula stoma
6924	MEASURED PEEP
6926	Arterial BP #3
6927	Arterial Mean #3
6928	Diplopia
6930	STUDY DRUG CC/HR
6931	ECMO Flow L/min
6932	exh. ve
6933	exh. vt
6934	inhaled ve
6935	insp. vt
6937	Dextran
6938	ligation site
6939	LUE AV fistula
6940	BLADDER SCAN AMOUNT
6943	LOW PEEP
6944	LOW PRESSURE
6945	LOW VT
6947	mvo2
6948	Multipodos
6952	Aprotinen
6957	Bed Alarms
6960	teds
6963	breast binder
6964	Epidural ml/hr
6967	right arm elevated
6968	urostomy
6969	APROTININ  ML/HR
6970	Right inguinal herni
6974	L arm elevated
6975	Unasyn
6978	iced gauze to eyes
6981	Bed exit alarm
6982	Bed bath/shaved
6985	Sigh PEEP level
6987	bladder pse.
7000	ideal body weight
7002	LUE fistula thrill
7003	Broviac dressing sie
7004	mulitpodus boots
7009	Nacl supp
7015	ECMO FLOW RATE
7018	ecmo fio2
7019	Triple anti oint
7020	P-HI (APRV)
7021	P-LO (APRV)
7022	T-HI (APRV)
7023	T-LO (APRV)
7025	PTPEXP
7026	PTPinsp
7027	vacuum
7029	Trip Antibiotic Oint
7031	multi podis boot
7032	OR pillow
7033	octreotide
7036	neonatal opium solun
7041	vapotherm fio2
7043	LUA AV fistula
7044	tof
7045	DTO
7051	rash axilla
7052	Vit. A
7058	Vapotherm
7060	Cont. EEG
7061	left nephrostomy
7062	Mucomyst mcg/kg/min
7063	VENOUS SAT
7065	Abdominal incision
7070	P2
7073	Cannula Size
7074	NeoBlue Bank
7075	NeoBlue Mini
7076	Prong Type
7078	Ranitidine/Zantac
7081	InExsufflator
7082	Acetylcysreine
7084	Broviac Dsg
7085	driving pr
7086	CIRCUMCISION SITE
7088	Right Fem site
7089	P4
7090	Right pedal pulse
7091	P5
7092	Tinsp
7093	av fistula
7094	low IP
7095	Shaved
7096	suicide precautions
7107	Acetylcysteine mg/hr
7108	surgical bra
7111	papaperine
7112	PAPAVERINE MG/HR
7114	Ostomy bag
7116	Rt ICP
7118	Trache
7119	metronizadole
7120	OGT Sugar level
7121	TUBE feed sugar levl
7123	Nares Care
7124	Low pressure Alarm
7126	Nystatin swabs
7128	He tank pressure
7132	mucomyst mg/kg/hr
7133	abd pressure
7135	Peak flow
7138	umb hernia
7141	Chest tube site
7143	ABC
7146	Oxygen #3
7151	HOB Measurement
7152	In-Line Sx Change [MM]
7158	AMIODARONE CC/HR
7161	P-Hi
7166	Eye care
7170	T deconn
7174	fluconozole oral sol
7176	low insp. pressure
7179	right leg drsg
7182	thigh circ
7185	lt av fistula bruit
7193	NEPHRO TUBE
7194	NEPHROTUBE COLOR
7200	Pmax
7204	gentamycin eye ontmt
7209	COUGH/DEEP BREATHING
7210	Phenylephrine nose s
7211	Atropine opth. oint
7213	carbamazepine
7214	prednisolone nosedrp
7219	skin laceration
7220	X-Ray
7221	Protonix       mg/hr
7222	CT sites
7223	Polymyxin B oint
7225	PLow
7226	THigh
7227	TLow
7229	low Vt
7232	Peakflow
7234	t-low
7235	Drivng press
7236	g-tube site
7241	spinal pse.
7242	fem/fem bpg
7243	R ax fem bpg pulse
7245	CALCIUM GLUC ML/HR
7246	Cuff pres.
7251	ergocalciferol
7252	omeprazole
7253	mycostatin powder
7254	Neosporin to GT site
7258	RLE ELEVATED
7259	Triple Abx Ointment
7260	venous 02sat
7262	Urine PH
7263	Driving Press
7268	Bed Rotation Left
7269	Bed Rotation Right _
7272	Solu-Medrol Mg/Kg/Hr
7276	Loperamide
7277	Isoproterenol
7280	Nystatin.
7281	Cooling Blanket
7286	trache
7287	pigtail dsg change
7288	Acapella (PEP)
7289	thigh measurement
7292	Urine source #2
7293	VENOUS O2 SAT
7294	BNP
7300	hairwashed
7301	Gentamycin Eye Oint.
7303	gentamycin eye oint
7308	FS
7318	Gent Eye
7319	bil leg drsgs
7325	aspirin level
7327	Passimier valve
7328	ostomy bag
7332	pressure support
7337	Insp. time
7338	Domeboro soak
7339	leech therapy
7341	Vasopressin  u/hr
7345	D5 1/2ns w/20meq kcl
7349	Dexamethasone
7351	residual
7352	DRIVING  PRESSURE
7353	P.high
7354	P.low
7355	T. high
7356	T. low
7359	nasal irrigation TID
7361	SV02
7362	oxacillin
7363	Bed Rotation Right
7364	I/S
7372	PANTOPRAZOLE
7375	other
7379	TLSO brace
7380	Nystatin oral suspen
7383	Actigal
7385	bivona trach measure
7389	protonix 80mg/250cc
7391	Rotation On/Off
7394	disconnect time
7396	INO TANK
7397	Ace wrap on left fot
7400	Antibiotic ointment
7402	fi02 set
7403	Volume/SIMV with PSV
7406	PMV ON
7407	Incentive spir
7409	Atropine Gtts
7414	Triple abx ointment
7421	disconect alarm
7422	aqua tears
7423	Flovent Puffs
7424	Neonatal Morphine
7425	Solu-medrol mg/hr
7431	Goldline Baby Vits
7435	Cyclosporine   mg/hr
7439	walking hr
7440	walking o2 sat
7443	Bed Rotation.
7449	ECMO flow
7453	bear hugger
7454	Driving P
7458	ICE PACKS PERINEAL
7459	Ph
7460	Pl
7461	Th
7462	Tl
7464	Discon
7469	Methylprednisolone
7470	Startle Reflex
7471	Triple Abx oint
7474	trach mark
7477	hood
7482	irrigate pericardial
7485	Maintainence IVF
7486	CUFF P.
7488	Rotation On
7493	t-Hi
7499	MINERVA BRACE
7500	dexamethasone drops
7504	Driv pressure
7505	Neck
7508	CSM CHECK
7515	Umbi
7516	t discon
7517	MARCAINE .25/4CC SC
7520	gent eye ointment
7524	aprv phigh
7528	TRACH MARK
7531	baby vitamins
7532	T  high
7534	Intrinsic peep
7535	Umb. Hernia
7540	expir pressure
7541	insp pressure      e
7542	DSG SITE
7544	evd
7546	bactroban oint.
7547	Ostomy appliance
7550	PR
7551	L.ARM ELEVATION
7565	Cont EEG
7568	L arm: thrill/bruit
7570	FIO2 SET
7571	QTC measurement
7573	actigal
7574	lumbar pressure
7579	rotation mode on   d
7581	pr
7582	Bed rotation.
7585	inexsufflator
7587	PS
7589	podus boot
7592	Solumedrol cc/h
7594	OGT residual
7595	PSV
7597	PRBC
7599	nasal septum
7600	NECK GIRTH (cm)
7601	rotation on
7602	Midazolam
7606	adjustable flange
7607	Tranpul. Insp Hold
7608	Transpul. End Exhal.
7610	cardiac index      o
7611	Lumbar Drain
7612	Augmentin
7614	ngt residual
7615	seizure pads on bed
7618	BP Lt. leg Mean
7620	BP Rt. Arm Mean
7622	BP Rt. Leg Mean
7625	Lt. arm BP S/D
7626	mitts
7631	Gent ointment
7632	NO Tank Pressure
7638	Driving Pressure:
7639	T disconnect
7642	RV DIAST
7643	RVSYSTOLIC
7645	Central line SVO2
7646	Nailbed circulation
7647	set min. vent
7648	TF residual/G-tube
7649	TF residual/J-Tube
7650	Salicylate
7652	bath care
7654	mucomyst mg/hr
7655	security
7663	ABDO BINDER
7667	L chest incision
7668	CXT site
7671	foley size
7672	Foley
7675	Traction amt (lbs)
7680	IoCa
7683	criticaid ointment
7685	worsening rash
7687	ileal conduit
7688	Nasal irrigant
7689	trach tube mark
7691	Sz Pads
7692	Bivona mark
7694	fliud bolus
7697	LEG ROLL
7699	HICCUPS
7709	L heel protect boot
7717	peripheral sat
7720	FBS
7722	criticaid oint.
7730	RT AV thrill/bruit
7731	Femoral site
7732	Right leg straight
7737	Bivona positin 10
7743	ACETYLCYSTEINE MG/HR
7745	Omeprazole
7746	valproate Level
7747	stoma adhesive powd
7748	Hydroceles
7751	STOMA BAG CHANGED
7757	NARCAN MG/HR
7760	Atropine Ointment
7762	autorotation
7765	bladder scanner
7767	LUE elevated
7771	AUTO-ROTATION
7772	Predisolone
7773	D50 amp bolus
7774	peak flow pre neb
7777	Ptp Exp.
7778	Ptp Insp.
7779	Critic-aid oint
7780	LASIX
7785	Multivitamin
7787	RLEcomp.pressure
7790	combivent puffs
7792	BATH CARE
7796	Scrotum
7797	helioox neb flow
7798	Helioox nrb flow
7799	Heliox tank psi
7802	high peep
7803	low peep
7808	art #3
7809	Bumetandime mg/hr
7811	post ductal sat
7812	Pre duct sat
7814	PROTONIX 80MG/250
7815	L Leg Wound
7816	R Leg Wound
7818	Chest Dressing
7822	genta irrig cc/hr
7823	GT site
7825	teds stockings
7826	IVPPI
7831	PASSy MUir valve
7832	QUAD cough
7833	Heels Elevated
7835	Lacrilube ointment
7837	Femoral Compartment
7838	Pantoprozole
7840	CIRC site
7841	Combivent Puff
7845	I time set
7847	SVR/PVR ratio
7850	Heliox tank PSI
7853	Triple Antibiotic
7854	R leg(cast)cap refil
7856	bruit
7858	gent opthalmic
7861	EEG/Cont
7862	Nephrostomy Tube LLQ
7863	Mag Sulfate    mg/hr
7865	mag sulfate gm/hr
7869	PERCUSSION
7871	elemental calcium
7875	umbi hrenia
7882	L leg perfusion
7884	RR
7885	Glucagon infusion
7887	Hand perfusion
7888	gentamycin opthalmic
7890	nystatin oint.
7892	ecmp pump flow
7896	teeth brushed
7901	T Disconnect
7902	OPIUM SOL'N.
7903	Exercises
7907	bed roation
7908	T-disconnect
7909	VAP mouth
7910	Post Ductal Sat
7911	Pre ductal Sat
7914	Insulin Guideline
7915	Pt./Family Informed
7919	Tdisconnect
7920	humalog insulin pump
7921	Brush Teeth
7924	Bacitracin oint.
7925	thumb pulse checks
7928	glucagon mg/hr
7934	nystatin S&S
7936	Aquaphour
7940	Xylocaine 2% Jelly
7943	Sigh pressr/rate
7947	Splint off,skin chk
7948	30mmol NAPHOS
7949	Calcium for CVVH
7951	gt site
7953	Right groin
7954	CSM of left toes
7955	CSM of right toes
7958	Amiodorone mg/hr
7961	T-DISCONNECT
7965	methhemoglobin
7966	pleural fluid pH
7967	vacuum assist
7968	DRIVE P.
7969	ATC size
7973	adductor pillow
7976	mucous fistula L
7981	G tube dsg
7982	Bivona secured at 8
7983	Hydrocele
7985	Orapred
7988	Inhaled Nitric Oxide
7992	Stomahesive Powder
7998	Versed mg/kg/hr
8000	Mucamyst
8001	Flolan ng/kg/min
8010	multivitamins
8011	chest binder
8014	T-discon
8019	cefixime
8021	AutoRotation
8025	Panpropazole mg/hr
8026	Ilex oint
8027	ted stocking
8028	PROTONIX MG/H
8031	KETAMINE 200mgm/50ML
8033	NC
8034	Criticaid/Powder
8035	MultiPodus Boot
8037	Ketamine 100mg/50ml
8042	Immodium
8044	HeliOx press
8048	C.O.
8053	SIGH PEEP LEVEL
8054	deistin
8058	bed percussion
8059	TANK PRES NO
8060	High NO2
8061	low NO
8065	Brace
8067	HIGH NO2
8069	protonix 80mg/250ml
8070	dexamethasone gtts
8071	mist tent
8072	Abd. incision
8074	pantoprazole80/250
8078	gentmycin eye oint
8080	CT site
8083	proning via bed.
8084	PDA surg site
